cum_bench,cum_wo_cost,cum_w_cost
0.0,0.0,0.0
-0.005588161838161847,-0.0031726800000000744,-0.00039166063654770154
-0.004191121378621316,0.010007599999999998,0.012788619363452372
-0.016062062937062936,-0.0005173700000001141,0.002263649363452259
-0.015359640359640332,-0.006850780000000077,-0.004069760636547704
-0.01047390109890109,-0.019709459999999963,-0.016928440636547592
-0.012565559440559409,-0.02198734000000004,-0.019206320636547668
-0.006985202297702239,-0.009541940000000039,-0.006760920636547667
-0.02094780219780218,-0.011668759999999964,-0.008887740636547592
-0.022344842657342573,-0.014880420000000113,-0.012099400636547741
-0.018856143856143863,-0.008373790000000037,-0.0055927706365476665
-0.004191121378621319,-0.001638440000000037,0.0011425793634523337
-0.011168518981018881,-0.01186375,-0.00908273063654763
-0.020253184315684257,-0.017749690000000037,-0.014968670636547667
-0.012565559440559412,-0.014487809999999962,-0.011706790636547592
-0.012565559440559412,-0.018725060000000147,-0.01594404063654778
-0.008374438061937958,-0.022910530000000075,-0.020129510636547707
-0.0062827797202796385,-0.006062570000000111,-0.0032815506365477427
-0.0013970404595403958,-0.01181297000000011,-0.009031950636547742
-0.0069852022977022424,-0.00821285999999996,-0.005431840636547593
-0.015359640359640336,-0.019962040000000035,-0.017181020636547667
-0.01675668081918073,-0.01300130999999996,-0.010220290636547592
-0.023039460539460502,-0.031648690000000035,-0.028867670636547667
-0.04189560439560436,-0.05948215,-0.05670113063654763
-0.043995067432567356,-0.05178914000000003,-0.049008120636547664
-0.037704483016982905,-0.05967010999999996,-0.05688909063654759
-0.04539210789210789,-0.07740654000000002,-0.07462552063654766
-0.041200986513486436,-0.07015586000000014,-0.06737484063654778
-0.038406905594405516,-0.07052560999999995,-0.06774459063654759
-0.039101523476523445,-0.07789998000000006,-0.0751189606365477
-0.04120098651348644,-0.07386333000000006,-0.0710823106365477
-0.04748376623376622,-0.08030865999999995,-0.07752764063654759
-0.043292644855144766,-0.07952232000000009,-0.07674130063654773
-0.0446896853146853,-0.06607389000000002,-0.06329287063654765
-0.03142170329670328,-0.06649287000000009,-0.06371185063654772
-0.02862762237762236,-0.06143399999999998,-0.05865298063654761
-0.02723058191808183,-0.0660287200000001,-0.06324770063654772
-0.01606206293706295,-0.0590743700000001,-0.05629335063654772
-0.01606206293706295,-0.05092153000000006,-0.04814051063654769
-0.039101523476523445,-0.0611363200000001,-0.05835530063654772
-0.030727085414585353,-0.06546215999999995,-0.06268114063654757
-0.02164242007991998,-0.04881684000000003,-0.04603582063654765
-0.020947802197802193,-0.058171130000000064,-0.05539011063654769
-0.020947802197802193,-0.05900954000000003,-0.05622852063654765
-0.032124125874125886,-0.06712219999999999,-0.06434118063654762
-0.027933004495504433,-0.07112759000000003,-0.06834657063654766
-0.057263049450549386,-0.0877387,-0.08495768063654763
-0.06285121128871124,-0.08580783000000007,-0.0830268106365477
-0.04888080669330662,-0.08127469000000004,-0.07849367063654766
-0.04888080669330662,-0.08200115,-0.07922013063654762
-0.046789148351648296,-0.08227828000000006,-0.07949726063654769
-0.04189560439560438,-0.07563574999999999,-0.07285473063654761
-0.04329264485514477,-0.07832569999999998,-0.07554468063654761
-0.05027784715284715,-0.09358223000000006,-0.09080121063654768
-0.04120098651348646,-0.08584930999999994,-0.08306829063654757
-0.05307192807192808,-0.09094665999999994,-0.08816564063654757
-0.062148788711288636,-0.08603264999999997,-0.0832516306365476
-0.06773695054945048,-0.07938448000000005,-0.07660346063654767
-0.08100493256743249,-0.09624698000000005,-0.09346596063654768
-0.08030250999001003,-0.08418232000000009,-0.08140130063654771
-0.08659309440559435,-0.08685004999999997,-0.0840690306365476
-0.07122564935064933,-0.07640785999999994,-0.07362684063654756
-0.07611919330669326,-0.07064537000000008,-0.06786435063654771
-0.08868475274725267,-0.07873380999999993,-0.07595279063654756
-0.08799013486513488,-0.07950933000000004,-0.07672541013654767
-0.08240197302697302,-0.0705904400000002,-0.06780652013654782
-0.09217345154845151,-0.07417919,-0.07139527013654763
-0.09636457292707297,-0.07788969000000001,-0.07510577013654764
-0.09846403596403597,-0.08247481000000012,-0.07969089013654775
-0.09846403596403597,-0.10656669999999997,-0.1037827801365476
-0.11382367632367629,-0.11287997000000008,-0.1100960501365477
-0.1124266358641359,-0.11714435000000015,-0.11436043013654779
-0.11592313936063929,-0.11623452000000008,-0.11345060013654772
-0.12150349650349646,-0.13828347000000007,-0.13549955013654771
-0.12639704045954037,-0.13966901000000012,-0.13688509013654776
-0.13966502247752238,-0.1410495200000001,-0.13826560013654773
-0.1424591033966033,-0.14051903000000004,-0.13773511013654768
-0.16480394605394602,-0.1576434400000002,-0.15485952013654783
-0.19692807192807188,-0.19243101000000012,-0.18964709013654776
-0.1620098651348651,-0.1824246700000001,-0.17964075013654773
-0.15712412587412586,-0.17273655000000016,-0.16995263013654782
-0.15991820679320679,-0.16186018000000005,-0.15907626013654771
-0.13687094155844148,-0.16245954,-0.15967562013654768
-0.12988573926073924,-0.15835553000000005,-0.15557161013654772
-0.1375655594405594,-0.16243823000000004,-0.1596543101365477
-0.13267982017982016,-0.16345085000000015,-0.16066693013654781
-0.13198520229770225,-0.15312338000000003,-0.1503394601365477
-0.14315372127872125,-0.15175202000000007,-0.14896810013654774
-0.14455076173826178,-0.14501305000000014,-0.1422291301365478
-0.14175668081918086,-0.14440349,-0.14161957013654766
-0.10405219780219782,-0.1314202100000001,-0.12863629013654776
-0.1138236763236763,-0.1278820100000001,-0.12509809013654777
-0.11312905844155838,-0.11336662000000006,-0.11058270013654772
-0.11102959540459538,-0.10517452000000005,-0.10239060013654772
-0.11801479770229761,-0.11151388999999998,-0.10872997013654764
-0.10754089660339652,-0.10753417000000005,-0.10475025013654772
-0.09217345154845151,-0.10521958999999997,-0.10243567013654764
-0.09427291458541451,-0.09496216000000009,-0.09217824013654775
-0.11382367632367629,-0.10471374000000017,-0.10192982013654783
-0.10893793706293706,-0.0942198100000001,-0.09143589013654776
-0.12919112137862132,-0.11389827000000007,-0.11111435013654773
-0.13407686063936056,-0.1212026100000001,-0.11841869013654777
-0.13058816183816185,-0.1140043100000001,-0.11122039013654776
-0.12848869880119887,-0.10764165000000013,-0.1048577301365478
-0.11173201798201801,-0.10637083000000001,-0.10358691013654768
-0.11661775724275725,-0.08856258999999997,-0.08577867013654764
-0.11452609890109892,-0.08424753,-0.08146361013654767
-0.10754089660339655,-0.09171764000000016,-0.08893372013654782
-0.09427291458541454,-0.08556747000000005,-0.08278355013654771
-0.096364572927073,-0.09166874999999994,-0.0888848301365476
-0.08449363136863138,-0.07839264999999994,-0.0756087301365476
-0.0879901348651349,-0.06550478000000001,-0.06272086013654768
-0.09147883366633362,-0.06840518000000001,-0.06562126013654768
-0.0782108516483516,-0.06726497000000005,-0.06448105013654772
-0.08169955044955046,-0.04974406000000009,-0.04696014013654776
-0.07890546953046954,-0.04437579999999994,-0.041591880136547604
-0.07890546953046954,-0.04402649000000016,-0.04124257013654783
-0.08519605394605398,-0.05631861000000009,-0.053534690136547755
-0.08519605394605398,-0.04570997000000005,-0.04292605013654772
-0.07960789210789213,-0.05379992000000005,-0.051016000136547716
-0.07024225774225767,-0.04292078000000001,-0.04013686013654768
-0.07528409090909087,-0.04197913999999998,-0.039195220136547644
-0.08176198801198799,-0.038263750000000124,-0.03547983013654779
-0.08824768981018978,-0.03653756000000009,-0.033753640136547754
-0.0896837537462537,-0.03503739000000016,-0.03225347013654783
-0.08824768981018978,-0.03665517000000005,-0.033871250136547716
-0.07384022227772227,-0.039214500000000124,-0.03643058013654779
-0.05583479020979016,-0.03889677000000005,-0.03611285013654772
-0.05799669080919085,-0.03307158999999998,-0.030287670136547644
-0.07672015484515478,-0.035444530000000016,-0.03266061013654768
-0.08320585664335657,-0.049350990000000164,-0.04656707013654783
-0.09400755494505493,-0.05150248999999998,-0.048718570136547644
-0.10480925324675315,-0.06225513999999998,-0.059471220136547646
-0.10337318931068923,-0.05717223000000002,-0.054388310136547685
-0.11273101898101899,-0.06127390000000013,-0.0584899801365478
-0.11921672077922078,-0.05129551000000009,-0.04851159013654776
-0.10192932067932063,-0.04060522000000005,-0.03782130013654772
-0.1156109515484515,-0.04040153000000002,-0.037617610136547686
-0.10264735264735259,-0.03218473000000002,-0.029400810136547686
-0.10264735264735259,-0.024546030000000024,-0.021762110136547684
-0.09833135614385616,-0.02501357000000006,-0.02222965013654772
-0.10768918581418578,-0.024288470000000062,-0.021504550136547722
-0.10768918581418578,-0.024188739999999986,-0.021404820136547646
-0.0954514235764235,-0.023696630000000024,-0.020912710136547684
-0.10768918581418578,-0.0265884600000001,-0.023804540136547758
-0.118490884115884,-0.03213655000000014,-0.029352630136547795
-0.10121128871128866,-0.017959590000000178,-0.015175670136547833
-0.10264735264735259,-0.028141400000000143,-0.025357480136547796
-0.10121128871128866,-0.032782560000000106,-0.02999864013654776
-0.11056911838161829,-0.027229150000000143,-0.024445230136547796
-0.09976742007992007,-0.028154680000000033,-0.025370760136547685
-0.11417488761238757,-0.039537730000000035,-0.03675381013654769
-0.12497658591408593,-0.04985963000000004,-0.04707571013654769
-0.12785651848151844,-0.059799170000000075,-0.05701525013654773
-0.1379401848151847,-0.07631242000000008,-0.07352850013654773
-0.1444180819180818,-0.07855478000000003,-0.07577086013654769
-0.14370004995004984,-0.07770927000000007,-0.07492535013654772
-0.13073645104895093,-0.07453720000000014,-0.07175328013654779
-0.12065278471528466,-0.05679487000000007,-0.05401095013654772
-0.1249765859140859,-0.06016772000000006,-0.057383800136547716
-0.12641264985014983,-0.06046467000000006,-0.057680750136547713
-0.12425855394605381,-0.0605316600000001,-0.05774774013654775
-0.12281468531468522,-0.060947680000000025,-0.05816376013654768
-0.11849088411588397,-0.0620486100000001,-0.059264690136547754
-0.11273101898101895,-0.0564455100000001,-0.053661590136547754
-0.1148929195804195,-0.04942205000000014,-0.046638130136547794
-0.1213786213786213,-0.05474342000000006,-0.051959500136547716
-0.1278565184815184,-0.05272589000000018,-0.04994197013654783
-0.1249765859140859,-0.044273450000000145,-0.0414895301365478
-0.14226398601398593,-0.05531881000000011,-0.05253489013654776
-0.14945991508491502,-0.061147750000000146,-0.0583638301365478
-0.15810751748251736,-0.07010429,-0.06732037013654765
-0.17395104895104893,-0.0788583400000002,-0.07607442013654783
-0.17250718031968035,-0.06459309000000019,-0.06180917013654783
-0.18547077922077912,-0.07592399000000019,-0.07314007013654783
-0.18618881118881123,-0.07644928000000004,-0.07366536013654768
-0.17683098151848145,-0.07441568999999999,-0.07163177013654763
-0.18330887862137857,-0.07778703999999999,-0.07500312013654763
-0.18330887862137857,-0.07315233999999998,-0.07036842013654762
-0.17754901348651342,-0.05747558999999998,-0.05469167013654762
-0.17538711288711287,-0.04927813999999998,-0.046494220136547616
-0.19483641358641357,-0.06124950000000012,-0.05846558013654776
-0.19627247752247748,-0.06804498,-0.06526106013654764
-0.18547077922077912,-0.05693439999999993,-0.054150480136547566
-0.1710711163836163,-0.04623658,-0.04345266013654764
-0.17899288211788214,-0.04914286000000007,-0.04635894013654771
-0.17538711288711287,-0.04772714000000015,-0.044943220136547786
-0.1710711163836163,-0.04662603,-0.04384211013654764
-0.15018575174825166,-0.04098942000000003,-0.03820550013654767
-0.14226398601398596,-0.032405020000000034,-0.029621100136547673
-0.14226398601398596,-0.03453333999999996,-0.0317494201365476
-0.14514391858141862,-0.03480123999999996,-0.0320363735965476
-0.15090378371628363,-0.04322833999999996,-0.0404634735965476
-0.15018575174825166,-0.033414539999999965,-0.030649673596547605
-0.13218031968031968,-0.022463580000000004,-0.019698713596547644
-0.1364963161838161,-0.022476339999999966,-0.019711473596547607
-0.12281468531468523,-0.016836180000000003,-0.014071313596547643
-0.12353271728271718,-0.020693380000000004,-0.017928513596547645
-0.12425855394605381,-0.026319630000000004,-0.023554763596547644
-0.12353271728271718,-0.025029630000000004,-0.022264763596547645
-0.1314544830169829,-0.03453829999999993,-0.03177343359654757
-0.11993475274725272,-0.020655359999999894,-0.017890493596547534
-0.11777285214785203,-0.02298896000000008,-0.02022409359654772
-0.10913305444555436,-0.012164449999999931,-0.009399583596547571
-0.10192932067932062,-0.01738144999999993,-0.01461658359654757
-0.09328952297702295,-0.014005930000000005,-0.011241063596547645
-0.09112762237762226,-0.008074959999999893,-0.005310093596547534
-0.09112762237762226,0.007259240000000106,0.010024106403452466
-0.09184565434565435,0.0018462699999999945,0.004611136403452354
-0.09112762237762226,0.010290029999999957,0.013054896403452317
-0.0889657217782217,0.018540060000000032,0.02130492640345239
-0.08464192057942047,0.03379858000000015,0.03656344640345251
-0.07816402347652349,0.051141200000000074,0.053906066403452434
-0.09184565434565437,0.02820592,0.03097078640345236
-0.08392388861138851,0.03582691000000004,0.0385917764034524
-0.07384022227772225,0.034520729999999965,0.037285596403452324
-0.06808035714285708,0.03970198000000015,0.04246684640345251
-0.06952422577422568,0.03869157,0.04145643640345236
-0.07240415834165832,0.019511990000000114,0.022276856403452474
-0.07312219030969028,0.014001879999999967,0.016766746403452326
-0.07312219030969028,0.017125100000000077,0.019889966403452437
-0.07744599150849152,0.016126670000000003,0.018891536403452362
-0.07672015484515475,0.008943600000000078,0.011708466403452437
-0.08320585664335654,0.00868256000000004,0.0114474264034524
-0.06808035714285708,0.01747767,0.02024253640345236
-0.06879838911088904,0.019002750000000075,0.021767616403452435
-0.07960789210789207,0.011988679999999963,0.014753546403452323
-0.10121128871128865,6.281000000003811e-05,0.0028276764034523977
-0.10480925324675312,-0.008348309999999887,-0.005583443596547527
-0.09616945554445545,-0.011579749999999923,-0.008814883596547564
-0.0925636863136863,0.006145620000000001,0.00891048640345236
-0.09328952297702293,-0.007741549999999925,-0.004976683596547566
-0.07744599150849152,0.0014941899999999265,0.004259056403452286
-0.07456605894105887,-0.001158059999999887,0.0016068064034524725
-0.07456605894105887,0.007382110000000038,0.010146976403452398
-0.08032592407592404,0.00817178000000015,0.01093664640345251
-0.08392388861138851,0.004993840000000112,0.0077587064034524734
-0.09760551948051938,0.0018841300000001495,0.004648996403452511
-0.09328952297702295,0.009019800000000074,0.011784666403452437
-0.08968375374625366,0.01155907,0.014323936403452362
-0.0889657217782217,0.017980910000000037,0.0207457764034524
-0.08536775724275723,0.016532929999999963,0.019297796403452326
-0.08680382117882116,0.020888940000000113,0.023653806403452476
-0.10121128871128866,0.01101923000000015,0.013784096403452514
-0.11273101898101898,0.004017640000000113,0.006782506403452476
-0.12497658591408593,0.008980940000000114,0.011745806403452477
-0.13433441558441556,0.008069040000000114,0.010833906403452477
-0.13289835164835165,-0.006528709999999886,-0.0037638435965475225
-0.1401020854145854,-0.014359449999999923,-0.01159458359654756
-0.1401020854145854,-0.03954008999999996,-0.0367752235965476
-0.13577828421578417,-0.01960393999999996,-0.0168390735965476
