cum_bench,cum_wo_cost,cum_w_cost
0.0,0.0,0.0
-0.005588161838161847,0.010503659999999776,0.006408649426364104
-0.004191121378621316,0.02586796999999974,0.021772959426364067
-0.016062062937062936,0.011223399999999814,0.007128389426364141
-0.015359640359640332,-0.007494870000000112,-0.011589880573635785
-0.01047390109890109,-0.027077200000000187,-0.03117221057363586
-0.012565559440559409,-0.020192690000000225,-0.024287700573635898
-0.006985202297702239,-0.03531352000000011,-0.03940853057363579
-0.02094780219780218,-0.03915015000000019,-0.043245160573635866
-0.022344842657342573,-0.039104450000000186,-0.04319946057363586
-0.018856143856143863,-0.05065825000000018,-0.05475326057363586
-0.004191121378621319,-0.03857776000000014,-0.04267277057363582
-0.011168518981018881,-0.03969605000000018,-0.043791060573635854
-0.020253184315684257,-0.04903101000000014,-0.053126020573635815
-0.012565559440559412,-0.04370961000000014,-0.04780462057363582
-0.012565559440559412,-0.025459070000000104,-0.02955408057363578
-0.008374438061937958,-0.034246140000000216,-0.03834115057363589
-0.0062827797202796385,-0.032988440000000216,-0.03708345057363589
-0.0013970404595403958,-0.031100590000000216,-0.035195600573635896
-0.0069852022977022424,-0.03877833000000007,-0.042873340573635746
-0.015359640359640336,-0.04488737000000011,-0.048982380573635784
-0.01675668081918073,-0.04939354000000022,-0.0534885505736359
-0.023039460539460502,-0.05359999000000022,-0.0576950005736359
-0.04189560439560436,-0.07946086000000015,-0.08355587057363582
-0.043995067432567356,-0.08587249000000022,-0.0899675005736359
-0.037704483016982905,-0.08312784000000022,-0.0872228505736359
-0.04539210789210789,-0.12294531000000014,-0.12704032057363582
-0.041200986513486436,-0.09628191000000014,-0.10037692057363581
-0.038406905594405516,-0.10204185000000017,-0.10613686057363585
-0.039101523476523445,-0.09470906000000014,-0.09880407057363581
-0.04120098651348644,-0.10078491000000013,-0.10487992057363581
-0.04748376623376622,-0.10060003000000006,-0.10469504057363574
-0.043292644855144766,-0.08995610000000018,-0.09405111057363585
-0.0446896853146853,-0.08732448000000007,-0.09141949057363574
-0.03142170329670328,-0.08909074000000021,-0.09318575057363589
-0.02862762237762236,-0.08241150000000017,-0.08650651057363584
-0.02723058191808183,-0.0834335200000001,-0.08752853057363577
-0.01606206293706295,-0.08297903000000025,-0.08707404057363592
-0.01606206293706295,-0.08768470000000017,-0.09177971057363585
-0.039101523476523445,-0.10726503000000007,-0.11136004057363574
-0.030727085414585353,-0.10471324000000022,-0.1088082505736359
-0.02164242007991998,-0.08958410000000018,-0.09367911057363586
-0.020947802197802193,-0.07797996000000014,-0.08207497057363582
-0.020947802197802193,-0.08356608000000025,-0.08766109057363593
